Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount_%,Revenue,Profit
O08425,2024-01-25,C2322,P156,S035,5,67.0,20,268.0,69.48
O08426,2024-11-26,C1279,P151,S007,1,139.2,0,139.2,25.83
O08427,2025-02-26,C1154,P122,S034,2,52.0,5,98.8,18.1
O08428,2025-03-20,C1300,P098,S022,2,101.0,10,181.8,56.27
O08429,2024-08-30,C2068,P068,S006,5,81.6,15,346.8,83.01
O08430,2025-09-17,C1915,P063,S015,2,112.0,10,201.6,62.17
O08431,2024-07-01,C0706,P077,S007,1,156.0,20,124.8,29.68
O08432,2024-09-28,C0360,P084,S004,4,105.6,15,359.04,99.56
O08433,2024-02-22,C1687,P068,S035,2,68.0,5,129.2,23.83
O08434,2024-04-28,C1348,P012,S017,1,388.0,5,368.6,165.87
O08435,2025-04-27,C0940,P010,S035,5,39.0,20,156.0,48.84
O08436,2025-09-27,C0734,P164,S016,3,158.4,10,427.68,132.78
O08437,2025-01-12,C2351,P062,S007,3,112.0,15,285.6,96.99
O08438,2024-07-18,C0687,P151,S013,2,116.0,15,197.2,45.41
O08439,2024-12-04,C1115,P148,S018,5,193.2,15,821.1,184.0
O08440,2025-07-22,C0039,P005,S017,2,153.0,10,275.4,68.3
O08441,2025-10-11,C0718,P154,S022,5,131.0,5,622.25,175.05
O08442,2025-05-11,C2674,P034,S004,2,43.0,0,86.0,19.44
O08443,2025-09-07,C2028,P097,S008,3,61.0,5,173.85,45.83
O08444,2025-10-21,C2798,P065,S005,5,80.4,15,341.7,90.85
O08445,2024-01-09,C2740,P068,S024,3,68.0,0,204.0,61.36
O08446,2024-05-03,C1090,P038,S019,4,37.2,15,126.48,36.29
O08447,2024-02-02,C1881,P036,S017,4,60.0,0,240.0,78.82
O08448,2024-09-28,C2658,P095,S015,5,102.0,10,459.0,139.45
O08449,2024-08-12,C0988,P114,S026,5,165.0,20,660.0,201.75
O08450,2025-04-19,C1673,P036,S024,1,72.0,5,68.4,12.39
O08451,2025-10-02,C0236,P133,S029,5,168.0,5,798.0,270.61
O08452,2024-08-19,C1665,P137,S032,1,36.0,0,36.0,11.13
O08453,2024-09-24,C0283,P092,S003,5,111.0,15,471.75,96.12
O08454,2024-04-13,C0953,P167,S011,4,134.0,10,482.4,90.14
O08455,2024-12-11,C2268,P026,S024,4,72.0,15,244.8,67.94
O08456,2024-05-03,C1823,P004,S013,4,81.0,0,324.0,73.95
O08457,2025-05-19,C2894,P128,S036,5,684.0,15,2907.0,1308.15
O08458,2024-04-11,C2034,P104,S010,3,38.0,10,102.6,30.49
O08459,2025-09-23,C2292,P021,S011,5,70.0,20,280.0,86.01
O08460,2025-06-25,C1688,P095,S029,3,85.0,5,242.25,43.84
O08461,2025-03-30,C0945,P079,S016,1,83.0,15,70.55,16.46
O08462,2024-05-29,C1187,P035,S027,5,86.0,20,344.0,64.04
O08463,2024-01-10,C0042,P024,S030,4,106.8,0,427.2,132.28
O08464,2025-12-17,C2334,P112,S013,4,136.0,5,516.8,95.16
O08465,2024-09-20,C0713,P070,S031,3,109.2,15,278.46,88.1
O08466,2024-09-20,C2266,P123,S021,2,74.0,20,118.4,34.36
O08467,2024-03-05,C0330,P097,S017,5,73.2,10,329.4,66.84
O08468,2024-11-25,C2889,P151,S018,3,139.2,5,396.72,134.47
O08469,2025-01-12,C0760,P014,S032,1,57.0,20,45.6,11.48
O08470,2025-12-19,C2537,P164,S011,1,132.0,20,105.6,28.51
O08471,2025-10-19,C0365,P080,S006,3,55.2,5,157.32,28.92
O08472,2024-06-15,C1386,P116,S010,1,79.0,15,67.15,17.03
O08473,2024-11-09,C2660,P046,S017,2,139.0,0,278.0,50.22
O08474,2024-08-20,C2694,P126,S033,4,74.4,10,267.84,55.73
O08475,2024-06-25,C1992,P141,S035,4,154.0,20,492.8,146.8
O08476,2025-10-12,C0932,P095,S029,5,85.0,10,382.5,117.15
O08477,2025-10-28,C2149,P128,S008,3,570.0,5,1624.5,731.02
O08478,2024-02-11,C1383,P074,S018,3,159.0,0,477.0,164.14
O08479,2025-04-21,C0459,P019,S030,5,129.6,20,518.4,159.82
O08480,2025-01-12,C2232,P106,S011,3,54.0,10,145.8,34.25
O08481,2025-11-29,C2158,P003,S017,4,45.6,5,173.28,59.52
O08482,2025-10-25,C2763,P047,S001,2,89.0,20,142.4,27.21
O08483,2025-05-18,C2612,P066,S002,4,151.2,15,514.08,128.74
O08484,2024-04-22,C0745,P122,S003,3,52.0,20,124.8,33.28
O08485,2024-03-20,C0163,P084,S026,1,88.0,10,79.2,24.71
O08486,2025-09-30,C2680,P051,S017,3,129.0,15,328.95,91.8
O08487,2025-11-25,C1064,P005,S017,5,153.0,5,726.75,142.17
O08488,2025-03-15,C1670,P158,S014,1,596.4,20,477.12,214.7
O08489,2025-03-12,C2876,P093,S003,5,46.0,0,230.0,77.55
O08490,2025-12-27,C1970,P099,S032,5,121.0,0,605.0,157.91
O08491,2024-07-30,C1416,P110,S008,3,81.0,15,206.55,67.5
O08492,2024-03-24,C0764,P075,S019,4,75.0,20,240.0,66.62
O08493,2024-01-12,C1544,P176,S005,2,53.0,5,100.7,24.21
O08494,2025-10-23,C2619,P073,S027,2,98.4,0,196.8,54.22
O08495,2024-04-10,C1914,P120,S006,1,156.0,10,140.4,31.95
O08496,2024-11-02,C1464,P004,S014,3,97.2,20,233.28,50.75
O08497,2025-10-30,C0748,P007,S029,2,76.8,5,145.92,34.01
O08498,2024-06-11,C2206,P031,S036,3,120.0,20,288.0,75.83
O08499,2025-02-04,C1186,P093,S033,2,46.0,0,92.0,20.82
O08500,2025-08-31,C0842,P076,S011,2,78.0,10,140.4,40.24
O08501,2025-07-11,C1836,P016,S029,1,60.0,15,51.0,11.64
O08502,2025-04-26,C0514,P044,S004,3,84.0,5,239.4,74.27
O08503,2025-05-29,C1417,P099,S031,5,121.0,5,574.75,138.69
O08504,2024-07-09,C0964,P109,S006,3,167.0,5,475.95,93.02
O08505,2024-01-26,C1619,P159,S022,5,75.0,15,318.75,110.62
O08506,2024-02-05,C0836,P132,S032,2,378.0,0,756.0,340.2
O08507,2024-02-25,C2954,P016,S030,5,60.0,15,255.0,79.74
O08508,2025-05-03,C1763,P102,S023,1,146.0,10,131.4,45.58
O08509,2025-02-19,C2268,P015,S003,3,38.0,5,108.3,22.67
O08510,2024-02-05,C2777,P144,S010,5,369.0,0,1845.0,830.25
O08511,2025-11-03,C2179,P153,S030,2,115.2,5,218.88,55.44
O08512,2025-12-21,C2405,P055,S006,4,84.0,10,302.4,99.6
O08513,2025-11-24,C2038,P080,S012,2,55.2,10,99.36,28.85
O08514,2025-04-04,C1172,P103,S011,3,92.4,20,221.76,76.43
O08515,2024-02-20,C2553,P039,S013,5,586.0,10,2637.0,1186.65
O08516,2025-07-08,C2219,P124,S024,1,45.0,5,42.75,12.45
O08517,2025-07-05,C2569,P113,S028,4,109.2,10,393.12,131.3
O08518,2024-10-30,C0098,P068,S020,4,68.0,20,217.6,63.25
O08519,2025-04-23,C1040,P004,S030,5,81.0,5,384.75,111.43
O08520,2024-06-03,C2095,P002,S004,2,88.8,5,168.72,30.59
O08521,2024-02-25,C1103,P138,S003,4,485.0,10,1746.0,785.7
O08522,2025-10-21,C1227,P106,S014,4,64.8,20,207.36,72.18
O08523,2024-01-15,C0830,P020,S009,3,96.0,15,244.8,80.82
O08524,2025-07-05,C0080,P175,S023,3,80.0,20,192.0,44.84
O08525,2025-10-01,C0500,P171,S019,1,95.0,15,80.75,15.56
O08526,2025-04-16,C1624,P025,S003,1,73.0,15,62.05,18.63
O08527,2025-06-23,C2044,P139,S018,2,112.0,0,224.0,51.78
O08528,2024-08-27,C2608,P127,S001,5,348.0,10,1566.0,704.7
O08529,2024-08-01,C1165,P147,S018,4,88.8,10,319.68,76.01
O08530,2025-01-18,C0379,P031,S030,4,100.0,0,400.0,108.43
O08531,2025-08-20,C2699,P101,S008,3,576.0,15,1468.8,660.96
O08532,2024-05-31,C2237,P043,S009,3,63.0,15,160.65,47.01
O08533,2024-11-03,C1842,P129,S032,4,51.0,5,193.8,50.48
O08534,2024-06-05,C0293,P005,S013,4,153.0,0,612.0,132.1
O08535,2025-07-10,C0061,P129,S034,4,51.0,20,163.2,53.88
O08536,2024-01-11,C1418,P086,S013,1,72.0,5,68.4,12.94
O08537,2024-09-24,C2996,P084,S020,2,105.6,10,190.08,41.33
O08538,2024-01-30,C1176,P021,S002,4,70.0,15,238.0,64.5
O08539,2025-07-12,C1014,P129,S008,3,51.0,5,145.35,31.25
O08540,2024-07-18,C1583,P113,S006,3,109.2,5,311.22,62.16
O08541,2024-03-06,C1017,P172,S019,4,86.0,15,292.4,67.22
O08542,2024-08-14,C1671,P158,S028,2,497.0,15,844.9,380.2
O08543,2024-03-06,C1528,P017,S019,4,170.0,20,544.0,167.92
O08544,2025-08-13,C1066,P055,S010,2,84.0,10,151.2,50.52
O08545,2024-07-11,C0928,P109,S018,4,167.0,20,534.4,140.53
O08546,2024-01-25,C1899,P091,S018,5,463.0,10,2083.5,937.58
O08547,2025-10-22,C2590,P038,S031,1,31.0,20,24.8,4.52
O08548,2024-02-03,C0119,P142,S033,5,62.0,20,248.0,63.85
O08549,2024-11-25,C2491,P151,S029,4,139.2,15,473.28,159.53
O08550,2025-09-05,C0907,P155,S019,4,532.0,5,2021.6,909.72
O08551,2024-04-14,C1614,P002,S011,1,88.8,20,71.04,14.87
O08552,2025-07-26,C2259,P144,S032,2,442.8,5,841.32,378.59
O08553,2025-05-23,C1640,P129,S033,1,51.0,5,48.45,10.12
O08554,2025-09-22,C1669,P172,S033,2,86.0,20,137.6,29.52
O08555,2025-07-02,C1185,P008,S032,1,342.0,5,324.9,146.2
O08556,2024-12-18,C0802,P070,S016,5,91.0,0,455.0,115.78
O08557,2025-08-12,C1977,P105,S012,3,81.0,10,218.7,56.27
O08558,2024-04-27,C1322,P137,S033,1,43.2,15,36.72,10.65
O08559,2024-03-14,C0326,P083,S015,4,149.0,10,536.4,119.41
O08560,2024-07-17,C2571,P073,S015,1,82.0,15,69.7,20.32
O08561,2025-08-09,C0944,P139,S012,1,134.4,5,127.68,26.6
O08562,2024-10-27,C1798,P029,S028,1,126.0,5,119.7,30.28
O08563,2024-07-18,C2669,P148,S007,2,161.0,20,257.6,69.43
O08564,2024-03-04,C1463,P076,S036,3,93.6,5,266.76,77.96
O08565,2024-04-02,C0223,P011,S007,1,66.0,15,56.1,17.57
O08566,2025-04-26,C0818,P167,S007,2,134.0,10,241.2,75.42
O08567,2024-12-19,C1287,P091,S036,1,463.0,20,370.4,166.68
O08568,2025-03-29,C1751,P048,S018,5,536.0,5,2546.0,1145.7
O08569,2024-03-19,C1696,P080,S030,1,46.0,10,41.4,11.76
O08570,2024-09-17,C2501,P037,S035,2,129.0,15,219.3,56.94
O08571,2024-07-30,C1806,P120,S013,5,156.0,15,663.0,130.42
O08572,2024-03-25,C2656,P115,S033,3,50.0,5,142.5,39.11
O08573,2025-05-27,C1660,P051,S009,2,154.8,5,294.12,64.88
O08574,2025-06-23,C2721,P064,S017,1,87.6,0,87.6,16.81
O08575,2024-08-01,C0817,P046,S032,2,139.0,5,264.1,83.19
O08576,2025-02-23,C0306,P127,S026,2,348.0,10,626.4,281.88
O08577,2025-09-03,C2572,P103,S018,5,77.0,0,385.0,127.33
O08578,2025-07-29,C2338,P174,S030,5,93.0,10,418.5,79.3
O08579,2024-02-19,C0544,P123,S020,1,74.0,20,59.2,12.82
O08580,2024-04-16,C0587,P177,S009,1,126.0,10,113.4,26.2
O08581,2024-02-07,C2651,P090,S027,2,251.0,10,451.8,203.31
O08582,2024-04-13,C2032,P140,S022,2,85.0,0,170.0,41.23
O08583,2024-08-25,C0234,P076,S024,1,78.0,15,66.3,18.04
O08584,2025-06-28,C2284,P115,S025,1,50.0,15,42.5,8.27
O08585,2024-11-24,C2276,P055,S004,2,84.0,5,159.6,53.01
O08586,2025-01-09,C2936,P057,S032,1,101.0,20,80.8,20.91
O08587,2025-02-06,C2115,P163,S006,1,76.0,5,72.2,15.11
O08588,2025-06-23,C2886,P121,S018,3,85.2,20,204.48,62.87
O08589,2024-02-24,C1383,P059,S004,3,34.0,20,81.6,25.45
O08590,2024-10-03,C1196,P056,S012,1,47.0,10,42.3,9.32
O08591,2024-05-24,C0094,P042,S035,1,92.4,5,87.78,23.89
O08592,2025-11-18,C0658,P123,S026,4,88.8,5,337.44,63.21
O08593,2025-04-01,C1922,P047,S010,3,106.8,0,320.4,87.53
O08594,2025-09-07,C0715,P057,S004,1,101.0,10,90.9,31.54
O08595,2025-12-08,C2836,P013,S031,4,66.0,15,224.4,44.38
O08596,2024-11-11,C0346,P111,S031,4,88.8,10,319.68,81.35
O08597,2025-05-01,C1630,P171,S020,1,95.0,0,95.0,30.48
O08598,2024-01-28,C0484,P126,S007,2,62.0,15,105.4,26.55
O08599,2024-02-03,C0384,P026,S017,3,60.0,15,153.0,28.92
O08600,2024-11-06,C0658,P017,S034,4,170.0,15,578.0,137.13
O08601,2025-01-18,C0488,P051,S015,2,129.0,5,245.1,72.08
O08602,2024-03-09,C2121,P103,S015,2,77.0,20,123.2,34.91
O08603,2025-06-04,C2226,P003,S020,3,38.0,15,96.9,20.2
O08604,2025-12-29,C1738,P096,S033,4,107.0,0,428.0,136.98
O08605,2025-07-19,C1363,P098,S014,5,101.0,0,505.0,111.15
O08606,2025-09-10,C2639,P052,S021,3,44.0,15,112.2,20.79
O08607,2024-01-22,C1637,P132,S026,4,378.0,5,1436.4,646.38
O08608,2024-04-06,C2073,P027,S002,5,46.0,10,207.0,65.27
O08609,2024-01-21,C2570,P008,S017,5,342.0,0,1710.0,769.5
O08610,2025-11-21,C1698,P101,S016,2,480.0,0,960.0,432.0
O08611,2024-03-03,C1079,P104,S025,2,38.0,0,76.0,25.69
O08612,2024-10-27,C2440,P094,S021,3,58.0,5,165.3,30.8
O08613,2024-04-10,C0840,P117,S016,4,42.0,0,168.0,45.1
O08614,2024-10-23,C1587,P104,S016,1,38.0,10,34.2,7.32
O08615,2024-11-17,C0470,P074,S018,1,159.0,20,127.2,24.09
O08616,2025-12-08,C1953,P008,S031,2,342.0,10,615.6,277.02
O08617,2025-04-06,C0784,P096,S019,2,128.4,15,218.28,69.32
O08618,2024-01-31,C1444,P075,S031,2,75.0,10,135.0,33.66
O08619,2024-01-26,C0690,P037,S008,4,129.0,5,490.2,154.01
O08620,2025-03-11,C1346,P125,S023,5,37.0,0,185.0,52.92
O08621,2024-11-16,C0435,P008,S015,3,342.0,15,872.1,392.44
O08622,2024-07-29,C0843,P073,S016,5,82.0,15,348.5,114.65
O08623,2024-11-19,C1455,P152,S001,5,71.0,5,337.25,110.67
O08624,2024-10-22,C2781,P058,S025,4,62.0,20,198.4,56.68
O08625,2024-05-13,C2505,P072,S004,4,71.0,5,269.8,63.47
O08626,2025-12-01,C1621,P167,S016,1,160.8,5,152.76,32.7
O08627,2024-11-28,C1019,P136,S036,1,55.0,10,49.5,16.84
O08628,2025-04-05,C1422,P114,S010,2,165.0,15,280.5,97.15
O08629,2024-07-29,C1313,P014,S007,2,57.0,0,114.0,36.22
O08630,2025-04-04,C0926,P068,S022,4,68.0,0,272.0,76.41
O08631,2025-07-05,C0990,P106,S009,3,54.0,0,162.0,46.71
O08632,2024-06-26,C0355,P024,S031,5,89.0,20,356.0,104.41
O08633,2024-04-26,C0625,P107,S029,5,82.0,15,348.5,82.07
O08634,2024-05-05,C0098,P075,S036,4,90.0,15,306.0,83.27
O08635,2024-05-21,C1998,P091,S008,4,555.6,15,1889.04,850.07
O08636,2024-09-01,C2033,P019,S028,5,108.0,10,486.0,89.66
O08637,2024-01-29,C0446,P116,S011,3,94.8,5,270.18,87.94
O08638,2024-05-25,C1343,P138,S022,3,485.0,10,1309.5,589.28
O08639,2025-07-24,C2699,P046,S018,2,139.0,10,250.2,86.72
O08640,2025-01-12,C0024,P031,S007,4,100.0,15,340.0,100.15
O08641,2025-07-04,C0285,P042,S012,4,77.0,5,292.6,77.9
O08642,2025-06-30,C2892,P138,S008,3,485.0,20,1164.0,523.8
O08643,2025-09-11,C2251,P096,S002,1,107.0,10,96.3,18.41
O08644,2024-08-09,C2042,P116,S035,3,79.0,15,201.45,62.71
O08645,2024-02-28,C2207,P124,S033,4,45.0,10,162.0,29.19
O08646,2025-11-16,C0068,P060,S029,2,464.4,10,835.92,376.16
O08647,2025-02-03,C0872,P179,S025,2,89.0,15,151.3,29.3
O08648,2024-07-28,C2734,P117,S010,5,35.0,5,166.25,39.24
O08649,2025-02-12,C1132,P067,S011,2,135.0,10,243.0,82.2
O08650,2024-08-11,C2316,P037,S031,2,129.0,20,206.4,62.34
O08651,2024-08-28,C0585,P084,S028,2,105.6,15,179.52,45.28
O08652,2024-04-03,C0857,P141,S034,5,154.0,15,654.5,226.36
O08653,2025-12-05,C2860,P073,S004,5,98.4,20,393.6,116.31
O08654,2024-11-23,C0696,P041,S004,3,112.0,15,285.6,97.68
O08655,2024-08-02,C0403,P087,S002,2,387.0,0,774.0,348.3
O08656,2024-04-14,C0062,P170,S021,3,48.0,10,129.6,42.07
O08657,2025-10-09,C2717,P086,S035,5,60.0,15,255.0,46.28
O08658,2025-06-18,C1158,P071,S031,4,123.0,0,492.0,154.27
O08659,2024-06-06,C1746,P126,S009,5,62.0,20,248.0,66.79
O08660,2024-12-09,C0923,P005,S030,4,153.0,15,520.2,168.48
O08661,2024-04-16,C0901,P143,S023,5,30.0,10,135.0,38.18
O08662,2024-02-24,C1367,P087,S006,3,387.0,5,1102.95,496.33
O08663,2025-03-26,C2535,P061,S029,5,61.0,10,274.5,80.02
O08664,2024-10-27,C2662,P112,S034,1,136.0,15,115.6,39.06
O08665,2025-08-15,C1651,P154,S035,1,131.0,5,124.45,41.17
O08666,2024-07-29,C2854,P048,S004,1,643.2,10,578.88,260.5
O08667,2025-08-19,C0332,P082,S004,3,289.0,20,693.6,312.12
O08668,2025-09-11,C0483,P117,S029,1,35.0,0,35.0,8.72
O08669,2025-03-20,C1392,P045,S031,2,51.0,0,102.0,19.94
O08670,2025-12-24,C1261,P001,S020,1,79.0,0,79.0,27.2
O08671,2024-06-01,C1124,P057,S016,3,101.0,20,242.4,57.77
O08672,2025-08-16,C2940,P145,S021,5,168.0,20,672.0,132.13
O08673,2024-10-13,C1760,P165,S005,2,166.8,10,300.24,93.56
O08674,2024-01-20,C0056,P151,S033,3,116.0,20,278.4,57.58
O08675,2025-03-30,C0630,P024,S034,1,106.8,5,101.46,19.2
O08676,2025-02-08,C0022,P152,S034,3,71.0,10,191.7,48.25
O08677,2025-07-05,C2166,P176,S018,1,53.0,15,45.05,8.45
O08678,2024-02-04,C2820,P007,S008,3,64.0,15,163.2,45.08
O08679,2025-06-28,C0032,P117,S009,1,42.0,20,33.6,10.79
O08680,2025-08-19,C0376,P103,S007,3,77.0,5,219.45,46.6
O08681,2024-11-17,C0944,P036,S010,4,60.0,10,216.0,43.82
O08682,2024-04-29,C2617,P130,S032,5,69.0,0,345.0,112.01
O08683,2024-07-27,C1098,P082,S004,2,289.0,10,520.2,234.09
O08684,2024-11-22,C1888,P065,S018,4,80.4,20,257.28,57.51
O08685,2025-11-09,C0824,P052,S031,2,44.0,10,79.2,20.68
O08686,2025-04-14,C1557,P066,S033,2,151.2,0,302.4,62.15
O08687,2024-02-07,C2483,P032,S033,3,130.0,15,331.5,89.08
O08688,2025-02-11,C0012,P047,S022,5,89.0,5,422.75,111.79
O08689,2025-05-15,C0257,P147,S012,4,74.0,5,281.2,88.32
O08690,2025-09-06,C0922,P072,S021,1,71.0,5,67.45,22.09
O08691,2025-06-01,C0040,P108,S032,2,58.0,20,92.8,19.79
O08692,2024-07-04,C0989,P007,S009,1,64.0,0,64.0,17.02
O08693,2024-08-14,C0646,P103,S018,1,77.0,0,77.0,23.68
O08694,2025-01-29,C2394,P098,S036,2,101.0,0,202.0,37.54
O08695,2025-08-03,C0059,P085,S007,3,160.8,20,385.92,101.09
O08696,2025-01-14,C2164,P165,S024,2,139.0,0,278.0,81.59
O08697,2024-02-09,C1176,P150,S024,3,75.0,10,202.5,69.69
O08698,2025-06-04,C1009,P137,S013,3,43.2,5,123.12,24.19
O08699,2024-01-07,C2420,P106,S022,3,54.0,20,129.6,26.15
O08700,2025-03-29,C2294,P017,S006,1,170.0,20,136.0,27.53
O08701,2025-03-15,C1659,P176,S035,4,53.0,0,212.0,43.52
O08702,2025-07-04,C1854,P110,S017,2,81.0,5,153.9,53.19
O08703,2025-06-15,C2638,P017,S028,5,170.0,5,807.5,175.21
O08704,2025-02-04,C2278,P019,S010,1,108.0,5,102.6,20.61
O08705,2025-02-17,C0215,P038,S019,4,31.0,20,99.2,18.65
O08706,2024-05-23,C0145,P056,S002,3,56.4,5,160.74,45.01
O08707,2024-07-16,C2230,P162,S035,4,160.0,0,640.0,213.97
O08708,2025-12-21,C1869,P107,S007,5,98.4,0,492.0,152.99
O08709,2025-08-26,C2949,P115,S032,1,50.0,10,45.0,9.68
O08710,2024-08-07,C2978,P104,S011,3,45.6,0,136.8,26.3
O08711,2025-02-28,C2359,P141,S034,2,154.0,15,261.8,57.02
O08712,2024-07-15,C2472,P128,S021,2,570.0,5,1083.0,487.35
O08713,2024-01-13,C1008,P166,S008,5,304.0,15,1292.0,581.4
O08714,2024-03-06,C0094,P177,S035,4,151.2,20,483.84,152.86
O08715,2024-05-18,C1913,P126,S018,2,62.0,15,105.4,33.98
O08716,2025-04-13,C0518,P086,S023,5,60.0,20,240.0,51.54
O08717,2024-02-13,C0573,P100,S035,4,288.0,0,1152.0,518.4
O08718,2025-04-10,C2523,P137,S026,4,43.2,0,172.8,55.81
O08719,2024-03-18,C0668,P029,S006,1,126.0,15,107.1,32.71
O08720,2025-08-19,C1019,P107,S020,5,82.0,10,369.0,121.56
O08721,2024-02-05,C2988,P073,S001,1,82.0,15,69.7,14.13
O08722,2024-02-24,C0291,P056,S014,5,47.0,0,235.0,63.67
O08723,2025-06-09,C2745,P149,S030,2,130.0,15,221.0,61.47
O08724,2024-09-25,C0599,P166,S001,4,304.0,5,1155.2,519.84
O08725,2024-08-27,C1029,P144,S033,4,442.8,20,1416.96,637.63
O08726,2025-05-16,C0834,P088,S007,2,204.0,20,326.4,76.25
O08727,2025-08-20,C1409,P153,S028,4,96.0,10,345.6,107.13
O08728,2024-07-11,C1103,P041,S025,5,112.0,10,504.0,131.77
O08729,2025-05-30,C1216,P033,S031,2,116.0,20,185.6,34.46
O08730,2025-09-20,C1316,P053,S002,2,57.0,20,91.2,23.17
O08731,2025-02-20,C0802,P092,S033,1,133.2,20,106.56,27.43
O08732,2025-08-24,C1476,P065,S034,5,67.0,10,301.5,95.52
O08733,2024-01-29,C1168,P028,S016,2,98.0,15,166.6,37.27
O08734,2025-02-07,C2616,P095,S008,3,85.0,0,255.0,80.37
O08735,2024-09-21,C1512,P117,S034,1,35.0,5,33.25,8.9
O08736,2024-10-02,C0116,P023,S004,5,302.0,15,1283.5,577.58
O08737,2024-02-17,C2947,P073,S016,5,82.0,20,328.0,89.27
O08738,2024-06-19,C1432,P059,S031,4,40.8,20,130.56,41.09
O08739,2024-12-23,C0669,P095,S004,1,85.0,20,68.0,23.09
O08740,2025-12-14,C1622,P003,S011,3,45.6,20,109.44,20.74
O08741,2025-08-29,C0853,P024,S028,5,89.0,10,400.5,104.45
O08742,2024-08-11,C0257,P113,S023,3,109.2,20,262.08,54.98
O08743,2024-12-05,C1748,P017,S026,5,170.0,0,850.0,285.78
O08744,2025-03-29,C0243,P122,S026,3,52.0,10,140.4,45.09
O08745,2024-10-05,C1865,P098,S034,5,101.0,5,479.75,106.68
O08746,2024-03-21,C0876,P023,S022,3,362.4,0,1087.2,489.24
O08747,2024-11-19,C0209,P018,S004,5,44.0,15,187.0,51.94
O08748,2024-10-16,C0245,P046,S014,1,139.0,10,125.1,36.65
O08749,2025-02-11,C0258,P035,S018,5,86.0,10,387.0,71.27
O08750,2024-08-29,C0091,P076,S016,3,78.0,0,234.0,57.03
O08751,2024-12-18,C1786,P024,S013,4,89.0,15,302.6,101.87
O08752,2024-10-22,C2630,P076,S029,4,78.0,20,249.6,83.12
O08753,2025-05-10,C0919,P091,S036,3,555.6,5,1583.46,712.56
O08754,2025-05-31,C2079,P168,S012,4,65.0,10,234.0,64.87
O08755,2024-01-07,C1258,P149,S032,5,130.0,10,585.0,114.62
O08756,2025-03-14,C0612,P130,S010,5,69.0,20,276.0,60.94
O08757,2024-03-06,C2193,P093,S026,1,46.0,20,36.8,10.82
O08758,2025-02-12,C1472,P006,S009,2,127.0,0,254.0,62.66
O08759,2024-07-12,C0555,P077,S012,4,156.0,10,561.6,170.07
O08760,2024-12-07,C0949,P085,S030,4,134.0,15,455.6,94.78
O08761,2024-10-01,C0322,P156,S024,1,67.0,15,56.95,14.86
O08762,2024-04-08,C1093,P074,S032,2,190.8,20,305.28,104.8
O08763,2024-03-23,C0871,P066,S020,2,126.0,0,252.0,67.8
O08764,2025-06-05,C0544,P056,S035,1,56.4,10,50.76,15.21
O08765,2024-06-06,C0316,P177,S008,1,126.0,0,126.0,31.53
O08766,2024-02-15,C0153,P158,S034,4,596.4,10,2147.04,966.17
O08767,2025-05-28,C2435,P144,S014,2,369.0,15,627.3,282.28
O08768,2024-01-26,C0640,P171,S006,4,95.0,10,342.0,66.35
O08769,2024-05-26,C0998,P116,S001,5,79.0,0,395.0,117.13
O08770,2024-09-29,C1055,P149,S029,5,130.0,20,520.0,166.04
O08771,2025-06-01,C1064,P030,S010,4,151.0,10,543.6,121.03
O08772,2024-04-23,C0943,P019,S017,3,129.6,15,330.48,81.49
O08773,2024-11-21,C2640,P141,S007,1,154.0,15,130.9,29.36
O08774,2024-07-26,C1883,P100,S010,5,288.0,5,1368.0,615.6
O08775,2024-02-29,C0746,P019,S023,5,108.0,0,540.0,171.17
O08776,2024-10-01,C1576,P147,S014,5,74.0,5,351.5,83.07
O08777,2024-07-08,C1550,P140,S006,1,102.0,5,96.9,32.74
O08778,2024-02-16,C1655,P147,S011,5,74.0,20,296.0,79.12
O08779,2025-08-31,C1230,P152,S006,1,85.2,10,76.68,15.07
O08780,2025-03-11,C0399,P157,S028,2,78.0,5,148.2,46.91
O08781,2025-04-16,C0013,P075,S024,5,90.0,10,405.0,117.0
O08782,2025-11-27,C1576,P009,S021,4,115.2,5,437.76,142.52
O08783,2025-01-19,C0243,P064,S009,5,73.0,15,310.25,88.42
O08784,2024-10-13,C0087,P150,S015,2,75.0,15,127.5,35.75
O08785,2024-12-22,C1583,P052,S018,3,44.0,10,118.8,32.69
O08786,2024-09-03,C2396,P113,S030,2,109.2,0,218.4,44.22
O08787,2025-03-30,C2337,P138,S009,2,485.0,15,824.5,371.02
O08788,2024-01-05,C1987,P176,S018,4,53.0,15,180.2,59.96
O08789,2024-10-09,C1036,P008,S036,1,342.0,20,273.6,123.12
O08790,2024-10-31,C0526,P176,S017,5,63.6,20,254.4,75.2
O08791,2025-11-04,C2608,P064,S004,1,73.0,15,62.05,19.15
O08792,2025-04-20,C2689,P127,S007,3,348.0,0,1044.0,469.8
O08793,2024-03-20,C2151,P096,S012,2,107.0,20,171.2,32.01
O08794,2024-07-07,C2764,P121,S003,5,71.0,20,284.0,91.29
O08795,2025-02-24,C1228,P063,S004,1,134.4,15,114.24,38.0
O08796,2025-07-18,C0515,P091,S003,2,463.0,10,833.4,375.03
O08797,2025-06-21,C0873,P003,S019,4,38.0,15,129.2,32.27
O08798,2024-10-28,C0700,P092,S035,2,111.0,0,222.0,54.03
O08799,2024-04-02,C0034,P125,S026,4,37.0,20,118.4,39.08
O08800,2025-10-15,C0491,P029,S005,5,126.0,10,567.0,185.19
